罗湖医院医疗科技楼,罗湖区,3室2厅1厨1卫,高楼层 (共18层),104㎡,板塔结合,南,简装,两梯八户,2019-12-16,2016-10-18,满两年,415万元,春风路
中加名园,龙岗区,3室1厅1厨1卫,低楼层 (共7层),73.55㎡,板塔结合,南,精装,一梯两户,2019-12-16,2013-05-08,满五年,325万元,布吉关
佳兆业城市广场三期,龙岗区,3室2厅1厨1卫,高楼层 (共45层),79.16㎡,板塔结合,东南,精装,三梯四户,2019-12-16,2015-08-25,满两年,500万元,坂田
天健现代城,龙岗区,4室1厅1厨2卫,中楼层 (共18层),133.1㎡,板楼,南 北,简装,两梯三户,2019-12-16,2009-12-22,满五年,668万元,龙岗中心城
黄金大厦,宝安区,1室1厅1厨1卫,低楼层 (共32层),53.37㎡,塔楼,东南,精装,三梯十户,2019-12-16,2016-03-10,满两年,350万元,新安
鸿景湾名苑,福田区,3室2厅1厨2卫,高楼层 (共33层),105.91㎡,板塔结合,南,精装,三梯七户,2019-12-16,2012-05-22,满五年,790万元,上下沙
和平广场,罗湖区,3室1厅1厨1卫,中楼层 (共34层),75.83㎡,板塔结合,东北,精装,三梯八户,2019-12-16,2010-09-15,满五年,406万元,地王
中南花园,宝安区,3室1厅1厨2卫,低楼层 (共14层),101.45㎡,板塔结合,东北,简装,一梯五户,2019-12-16,2003-07-17,满五年,740万元,翻身
森雅谷润筑园,龙岗区,1室0厅1厨1卫,中楼层 (共16层),36.66㎡,塔楼,东北,简装,两梯十二户,2017-11-24,2009-06-29,满五年,133万元,大运新城
阅山公馆,龙岗区,4室2厅1厨2卫,低楼层 (共31层),87.38㎡,塔楼,东南,精装,两梯六户,2019-12-16,2015-06-05,满两年,385万元,龙岗中心城
博林天瑞,南山区,4室2厅1厨2卫,低楼层 (共46层),132.19㎡,板塔结合,北,精装,四梯四户,2019-10-31,2015-07-23,满两年,1250万元,大学城
华浩源A区,龙岗区,4室1厅1厨2卫,高楼层 (共19层),71.45㎡,板楼,东北,精装,三梯八户,2020-01-09,2017-01-05,满两年,335万元,布吉石芽岭
福保桂花苑,福田区,3室1厅1厨1卫,低楼层 (共28层),76.56㎡,板楼,南,其他,两梯六户,2020-01-08,2009-04-29,满五年,598万元,福田保税区
万豪御景苑,南山区,2室1厅1厨1卫,低楼层 (共17层),34.91㎡,塔楼,北,简装,两梯十三户,2020-01-09,2015-04-20,满两年,355万元,前海
中粮锦云,宝安区,3室2厅1厨2卫,高楼层 (共31层),84.39㎡,板塔结合,南,其他,两梯五户,2020-01-08,2013-04-01,满五年,638万元,西乡
金丽豪苑,罗湖区,2室1厅1厨1卫,中楼层 (共30层),101.07㎡,板塔结合,北,其他,两梯十户,2020-01-06,2011-03-28,满五年,630万元,翠竹
西城上筑花园,宝安区,4室1厅1厨2卫,高楼层 (共33层),130.63㎡,板塔结合,东南,精装,三梯五户,2020-01-08,2007-07-25,满五年,1290万元,宝安中心
凤凰雅居,宝安区,2室2厅1厨1卫,低楼层 (共30层),47.67㎡,板塔结合,东南,精装,三梯十户,2019-12-16,2018-01-11,满两年,366万元,桃源居
天景山庄,龙岗区,2室2厅1厨1卫,中楼层 (共8层),75.89㎡,板塔结合,东,精装,一梯两户,2020-01-05,2015-10-22,满两年,343万元,坂田
黄埔雅苑四期,福田区,5室2厅1厨2卫,低楼层 (共30层),169.15㎡,塔楼,南,简装,三梯八户,2020-01-04,2004-07-02,满五年,1530万元,莲花
旭飞华天苑,罗湖区,1室1厅1厨1卫,高楼层 (共31层),26.47㎡,板塔结合,南,简装,三梯三十二户,2019-12-27,2013-11-19,满五年,130万元,清水河
百合星城一期,龙岗区,2室1厅1厨1卫,中楼层 (共30层),62.15㎡,塔楼,南 北,简装,三梯十二户,2019-12-26,2009-12-15,满五年,265万元,布吉关
招商澜园,龙华区,3室2厅1厨1卫,高楼层 (共23层),89.23㎡,板塔结合,南,简装,两梯六户,2020-01-05,2009-08-11,满五年,455万元,观澜
置地逸轩,罗湖区,1室1厅1厨1卫,高楼层 (共33层),43.08㎡,板塔结合,东,精装,三梯十四户,2019-12-27,2016-06-08,满两年,245万元,春风路
茵悦之生花园三期,龙岗区,2室2厅1厨1卫,高楼层 (共24层),69.69㎡,板楼,北,精装,两梯六户,2019-12-26,2006-12-11,满五年,335万元,布吉水径
皇庭世纪,福田区,2室1厅1厨1卫,中楼层 (共31层),57.94㎡,板塔结合,西北,精装,三梯八户,2019-12-21,2010-08-26,满五年,485万元,石厦
卡罗社区,宝安区,2室1厅1厨1卫,中楼层 (共16层),71.35㎡,板塔结合,西南,精装,两梯九户,2019-12-25,2008-03-24,满五年,550万元,翻身
长丰苑,罗湖区,2室1厅1厨1卫,中楼层 (共31层),45.69㎡,板塔结合,西南,精装,四梯十一户,2019-12-21,2016-02-26,满两年,195万元,春风路
THETOWN乐城,龙岗区,2室1厅1厨1卫,中楼层 (共33层),51.54㎡,板塔结合,西南,精装,四梯二十户,2019-12-20,2012-12-22,满五年,242万元,大运新城
德意名居一期,南山区,1室0厅1厨1卫,中楼层 (共5层),31.68㎡,塔楼,北,简装,两梯四十二户,2019-12-17,2011-06-21,满五年,230万元,大学城
中兆花园,龙岗区,2室1厅1厨1卫,高楼层 (共22层),64.59㎡,板塔结合,西,简装,两梯九户,2019-12-21,2015-09-28,满两年,268万元,布吉大芬
和平广场,罗湖区,3室1厅1厨2卫,中楼层 (共34层),83.54㎡,板塔结合,东南,精装,三梯八户,2019-12-18,2005-09-21,满五年,435万元,地王
城市主场,福田区,1室0厅1厨1卫,低楼层 (共33层),34.9㎡,板塔结合,西南,精装,五梯二十四户,2019-12-16,2015-09-23,满两年,310万元,八卦岭
阳光新干线家园,罗湖区,1室1厅1厨1卫,中楼层 (共33层),38.67㎡,板塔结合,东北,精装,四梯十八户,2019-12-16,2007-01-26,满五年,220万元,春风路
海富花园,罗湖区,2室1厅1厨1卫,中楼层 (共32层),72.54㎡,板塔结合,西北 东北,简装,两梯八户,2019-12-15,2015-07-23,满两年,325万元,黄贝岭
新世界山月居,福田区,4室2厅1厨2卫,高楼层 (共31层),138.36㎡,板塔结合,东南 南,精装,两梯四户,2019-11-07,2006-10-08,满五年,1180万元,莲花
中海西岸华府南区,宝安区,3室2厅1厨1卫,高楼层 (共17层),74.18㎡,塔楼,东北,简装,两梯四户,2019-11-05,2008-09-07,满五年,380万元,松岗
银泰苑,福田区,3室1厅1厨2卫,中楼层 (共11层),109.6㎡,板塔结合,北,精装,两梯四户,2019-11-05,2015-07-09,满两年,720万元,皇岗
康达尔花园五期蝴蝶堡,龙岗区,3室1厅1厨1卫,中楼层 (共34层),84.22㎡,板塔结合,东,精装,两梯六户,2019-11-06,2008-06-25,满五年,385万元,布吉大芬
英郡年华三期时光里,龙岗区,3室2厅1厨1卫,中楼层 (共30层),85.91㎡,板塔结合,西北,精装,两梯六户,2019-11-06,2017-04-12,满两年,420万元,丹竹头
苹果园,龙华区,1室1厅1厨1卫,低楼层 (共17层),41.3㎡,板塔结合,南,简装,两梯十五户,2019-12-15,2016-02-05,满两年,210万元,龙华新区
翠盈嘉园,罗湖区,2室2厅1厨1卫,中楼层 (共34层),60.05㎡,塔楼,北,精装,三梯十二户,2019-11-03,2005-06-21,满五年,360万元,洪湖
幸福枫景,龙华区,3室2厅1厨1卫,中楼层 (共11层),87.77㎡,板塔结合,西南,精装,一梯四户,2019-11-05,2013-08-28,满五年,500万元,红山
冠城世家,宝安区,3室1厅1厨2卫,高楼层 (共24层),136.66㎡,板塔结合,东南,简装,两梯三户,2019-11-05,2015-10-27,满两年,950万元,新安
万科城四期,龙岗区,3室1厅1厨1卫,中楼层 (共32层),90.43㎡,板塔结合,南,精装,两梯四户,2019-11-02,2014-07-25,满五年,488万元,坂田
金海岸大厦,南山区,1室1厅1厨1卫,中楼层 (共30层),43.04㎡,塔楼,南,简装,三梯十五户,2019-11-01,2010-03-29,满五年,380万元,后海
愉园新村,龙岗区,3室2厅1厨1卫,中楼层 (共7层),93.84㎡,板塔结合,东南,精装,一梯两户,2019-10-30,2002-08-12,满五年,315万元,龙岗中心城
莱蒙水榭春天一期,龙华区,3室2厅1厨2卫,低楼层 (共19层),89.06㎡,塔楼,南 北,精装,两梯四户,2019-11-01,2015-10-18,满两年,650万元,红山
金地梅陇镇一期,龙华区,4室2厅1厨2卫,中楼层 (共11层),112.16㎡,板塔结合,南,精装,一梯两户,2019-10-30,2015-01-23,满两年,640万元,龙华新区
万科麓城三期,龙岗区,3室1厅1厨2卫,中楼层 (共40层),88.42㎡,板塔结合,南,精装,两梯五户,2019-10-31,2015-10-15,满两年,490万元,布吉水径
朗庭豪园,福田区,3室1厅1厨2卫,中楼层 (共18层),91.94㎡,塔楼,北,精装,两梯八户,2019-11-04,2013-11-18,满五年,640万元,福田保税区
恒大国香山,龙岗区,3室2厅1厨2卫,中楼层 (共41层),88.55㎡,板塔结合,东南,精装,三梯四户,2019-10-28,2014-04-16,满五年,380万元,布吉南岭
德福花园,龙岗区,3室2厅1厨1卫,中楼层 (共8层),70.24㎡,板塔结合,西,精装,一梯四户,2019-10-28,2013-01-19,满五年,270万元,布吉街
宝瑞轩,福田区,3室2厅1厨1卫,低楼层 (共11层),105.44㎡,板塔结合,南,简装,一梯四户,2019-10-28,2015-03-13,满两年,750万元,福田保税区
国际名园,罗湖区,1室1厅1厨1卫,中楼层 (共31层),46.54㎡,板塔结合,东,精装,三梯十九户,2019-12-14,2016-03-28,满两年,230万元,春风路
京基东方颐园,罗湖区,2室1厅1厨1卫,高楼层 (共33层),42.68㎡,塔楼,西北,精装,四梯十八户,2019-10-25,2010-10-23,满五年,362万元,螺岭
嘉洲华苑,福田区,2室2厅1厨1卫,低楼层 (共31层),76.59㎡,板塔结合,南,精装,三梯八户,2019-10-29,2017-03-13,满两年,495万元,车公庙
懿花园,龙华区,3室2厅1厨2卫,中楼层 (共10层),89.18㎡,板塔结合,北,精装,一梯四户,2019-10-28,2016-09-09,满两年,445万元,观澜
倚园大厦,南山区,3室1厅1厨1卫,中楼层 (共8层),67㎡,板楼,东南 南,简装,一梯两户,2019-10-25,1996-12-23,满五年,480万元,蛇口
丽廷豪苑,龙岗区,2室1厅1厨1卫,中楼层 (共32层),62.34㎡,塔楼,南,精装,三梯十八户,2019-10-24,2010-09-21,满五年,240万元,布吉街
中海深圳湾畔花园,南山区,2室1厅1厨1卫,高楼层 (共32层),74.53㎡,塔楼,东北,精装,三梯六户,2019-10-25,2003-11-07,满五年,630万元,白石洲
皇庭世纪,福田区,3室2厅1厨2卫,低楼层 (共31层),103.45㎡,板塔结合,西南,精装,三梯八户,2019-10-27,2013-09-05,满五年,810万元,石厦
名骏豪庭,罗湖区,1室1厅1厨1卫,中楼层 (共18层),42.57㎡,板塔结合,南,简装,两梯八户,2019-10-24,2004-03-31,满五年,230万元,莲塘
信义荔山公馆,龙岗区,3室1厅1厨1卫,高楼层 (共19层),88.8㎡,塔楼,西北,毛坯,两梯六户,2019-10-23,2017-02-01,满两年,450万元,布吉关
金地海景花园,福田区,1室1厅1厨1卫,中楼层 (共8层),44.82㎡,板塔结合,南,精装,一梯十八户,2019-10-23,2005-12-06,满五年,306万元,沙尾
荣超花园,龙岗区,2室1厅1厨1卫,高楼层 (共7层),74.57㎡,板塔结合,南,简装,一梯两户,2019-05-16,2002-04-25,满五年,267万元,布吉关
山语华庭,宝安区,4室1厅1厨2卫,中楼层 (共25层),144.18㎡,板塔结合,东南,精装,两梯四户,2019-08-19,2008-04-15,满五年,915万元,西乡
东港中心,罗湖区,2室1厅1厨1卫,低楼层 (共28层),68.99㎡,板塔结合,东南 西北,精装,两梯十二户,2019-04-19,2014-05-12,满五年,320万元,东门
廊桥国际,福田区,2室2厅1厨1卫,中楼层 (共23层),89.19㎡,塔楼,东南,简装,三梯六户,2019-03-05,2013-12-26,满五年,660万元,皇岗
THETOWN乐城,龙岗区,2室1厅1厨1卫,高楼层 (共33层),51.77㎡,板塔结合,西北,简装,四梯二十户,2019-05-22,2017-04-05,满两年,228万元,大运新城
深业新岸线三期,宝安区,2室1厅1厨1卫,中楼层 (共25层),88.88㎡,塔楼,东 南,精装,两梯四户,2019-01-09,2009-03-11,满五年,850万元,宝安中心
蔚蓝海岸3期,南山区,3室1厅1厨2卫,中楼层 (共31层),117㎡,塔楼,南,简装,两梯五户,2019-08-12,2010-04-13,满五年,1280万元,后海
罗湖大厦,罗湖区,2室1厅1厨1卫,中楼层 (共18层),40.89㎡,塔楼,东南,毛坯,一梯四户,2019-02-15,2001-06-18,满五年,183万元,春风路
枫丹雅苑,福田区,3室2厅1厨1卫,高楼层 (共28层),96.52㎡,塔楼,西,简装,两梯十七户,2019-02-11,2009-04-07,满五年,870万元,香蜜湖
光明1号,光明区,3室2厅1厨1卫,高楼层 (共33层),71.68㎡,板塔结合,东南,毛坯,三梯六户,2018-10-30,2015-04-30,满两年,360万元,公明
风格名苑,罗湖区,1室1厅1厨1卫,中楼层 (共30层),47.98㎡,板塔结合,北,简装,四梯十六户,2018-10-25,2006-05-28,满五年,268万元,地王
趣园,福田区,1室0厅1厨1卫,低楼层 (共26层),52.23㎡,塔楼,北,精装,三梯十一户,2018-09-29,2013-01-18,满五年,280万元,车公庙
万象天成,龙岗区,2室1厅1厨1卫,高楼层 (共24层),87.29㎡,塔楼,东南,精装,两梯五户,2018-08-29,2010-11-25,满五年,295万元,龙岗中心城
英郡年华,龙岗区,2室1厅1厨1卫,低楼层 (共18层),70.61㎡,塔楼,东北,简装,三梯六户,2018-12-01,2005-10-26,满五年,305万元,丹竹头
云景豪园,罗湖区,2室1厅1厨1卫,中楼层 (共29层),67.94㎡,板塔结合,东南,简装,三梯十一户,2018-09-09,2001-02-17,满五年,340万元,春风路
金地梅陇镇四期,龙华区,2室2厅1厨1卫,中楼层 (共25层),76.82㎡,板塔结合,南,精装,两梯三户,2018-05-28,2016-01-27,满两年,385万元,民治
金地上塘道二期,龙华区,2室2厅1厨1卫,低楼层 (共30层),69.13㎡,板塔结合,南,精装,两梯五户,2017-12-10,2016-09-05,满两年,430万元,红山
城中雅苑,福田区,2室1厅1厨1卫,低楼层 (共32层),83.85㎡,塔楼,东北,简装,三梯六户,2018-02-07,2010-04-15,满五年,710万元,福田中心
倚山花园三期,盐田区,3室1厅1厨1卫,低楼层 (共42层),89.06㎡,板塔结合,东北,毛坯,四梯六户,2016-12-01,2016-02-17,满两年,430万元,沙头角
鹏达摩尔城,龙岗区,3室2厅1厨1卫,低楼层 (共31层),89.17㎡,塔楼,南,精装,两梯四户,2019-06-29,2015-07-16,满两年,308万元,龙岗双龙
金晖大厦,南山区,3室1厅1厨1卫,中楼层 (共32层),88.87㎡,塔楼,东 北,精装,两梯二十一户,2018-09-01,2004-09-03,满五年,520万元,南山中心
百合星城二期,龙岗区,2室1厅1厨1卫,低楼层 (共9层),64.32㎡,板塔结合,西,简装,一梯三户,2020-01-10,2008-07-17,满五年,305万元,布吉关
东方明珠城,龙岗区,2室1厅1厨1卫,低楼层 (共32层),62.96㎡,塔楼,南 北,精装,三梯七户,2018-12-15,2010-09-09,满五年,245万元,龙岗中心城
兴达华府,宝安区,2室1厅1厨1卫,高楼层 (共29层),39.26㎡,板塔结合,南,其他,三梯二十二户,2020-01-09,2010-08-20,满五年,265万元,西乡
嘉园,福田区,3室2厅1厨2卫,低楼层 (共12层),104.89㎡,板楼,南,精装,一梯两户,2019-10-23,2010-04-14,满五年,1200万元,香蜜湖
联城美园,罗湖区,2室1厅1厨1卫,中楼层 (共35层),63.17㎡,板楼,南,精装,三梯六户,2020-01-09,2009-06-24,满五年,370万元,春风路
西城丰和,宝安区,5室1厅1厨1卫,低楼层 (共33层),81.28㎡,塔楼,东南,精装,两梯四户,2019-10-22,2010-03-05,满五年,515万元,西乡
万象新天,宝安区,2室1厅1厨1卫,低楼层 (共14层),60.12㎡,塔楼,东南,精装,两梯六户,2020-01-10,2017-09-19,满两年,465万元,西乡
幸福海岸二期,宝安区,3室2厅1厨2卫,高楼层 (共29层),133.88㎡,塔楼,东南,精装,三梯四户,2019-10-22,2011-07-05,满五年,1430万元,宝安中心
明月花园,福田区,3室2厅1厨1卫,中楼层 (共7层),89.15㎡,板塔结合,南,简装,一梯四户,2019-10-22,2006-08-03,满五年,700万元,石厦
信义御城豪园,龙岗区,3室2厅1厨2卫,高楼层 (共33层),89.37㎡,塔楼,东南,精装,两梯六户,2019-10-21,2015-12-01,满两年,380万元,横岗
隆盛花园,龙岗区,3室2厅1厨2卫,中楼层 (共10层),113.9㎡,板塔结合,南,简装,一梯四户,2019-10-21,2003-09-03,满五年,340万元,横岗
鸿业苑一期,罗湖区,3室2厅1厨1卫,中楼层 (共16层),97㎡,塔楼,南,精装,两梯六户,2019-10-20,2001-12-12,满五年,680万元,黄贝岭
桃源居十一区,宝安区,3室1厅1厨1卫,高楼层 (共16层),110㎡,塔楼,南 北,精装,两梯三户,2019-10-20,2014-04-14,满五年,620万元,桃源居
中骏四季阳光一期,龙岗区,3室2厅1厨1卫,中楼层 (共24层),86.97㎡,板塔结合,东南,简装,三梯六户,2019-10-20,2014-07-23,满五年,290万元,坪地
京基御景印象一期,坪山区,3室2厅1厨2卫,中楼层 (共33层),89.28㎡,板塔结合,北,精装,两梯四户,2019-10-20,2015-06-02,满两年,340万元,坪山
梅林一村十二区,福田区,3室1厅1厨1卫,低楼层 (共31层),90.43㎡,板塔结合,西北,精装,三梯八户,2019-10-19,2010-01-06,满五年,585万元,梅林
中兆花园,龙岗区,3室1厅1厨1卫,中楼层 (共8层),67.61㎡,板塔结合,东北,精装,一梯六户,2019-10-20,2017-07-20,满两年,268万元,布吉大芬
学城绿园,南山区,3室2厅1厨2卫,高楼层 (共7层),97.38㎡,板楼,南,精装,一梯两户,2019-10-20,2015-02-12,满两年,520万元,大学城
颐安都会中央一期,龙岗区,3室2厅1厨2卫,中楼层 (共31层),89㎡,塔楼,南,精装,两梯四户,2019-10-19,2014-11-19,满五年,510万元,大运新城
富通蟠龙居,宝安区,4室2厅1厨2卫,中楼层 (共18层),112.96㎡,塔楼,东北 西南,精装,两梯四户,2019-10-19,2013-04-10,满五年,598万元,西乡
水木华庭,南山区,2室2厅1厨1卫,低楼层 (共9层),79.15㎡,板塔结合,东南,精装,一梯三户,2019-10-17,2005-04-13,满五年,580万元,西丽
栖游家园,南山区,3室1厅1厨2卫,高楼层 (共34层),87.5㎡,塔楼,西南 东北,精装,三梯二十五户,2019-10-19,2014-07-12,满五年,630万元,蛇口
丰润花园,龙华区,3室2厅1厨1卫,中楼层 (共8层),89.2㎡,板楼,南,简装,一梯两户,2019-10-17,2015-09-15,满两年,355万元,龙华新区
信义荔山公馆,龙岗区,3室1厅1厨1卫,中楼层 (共27层),84.59㎡,板塔结合,东南,精装,三梯五户,2019-10-17,2015-12-15,满两年,480万元,布吉关
天地峰景,南山区,2室2厅1厨1卫,中楼层 (共11层),77.31㎡,板楼,南 北,精装,两梯四户,2019-10-15,2007-04-10,满五年,620万元,西丽
深业岭秀名苑,福田区,2室1厅1厨1卫,低楼层 (共32层),74.5㎡,板塔结合,东南,简装,两梯八户,2019-10-15,2004-05-25,满五年,560万元,莲花
星河银湖谷,龙岗区,4室2厅1厨2卫,中楼层 (共48层),87.61㎡,塔楼,西南,精装,三梯五户,2019-10-17,2015-02-10,满两年,698万元,坂田
宇宏健康花城,龙岗区,3室2厅1厨1卫,中楼层 (共33层),89.6㎡,板塔结合,东,精装,两梯五户,2019-10-12,2016-06-04,满两年,500万元,布吉石芽岭
宇宏健康花城,龙岗区,3室2厅1厨1卫,中楼层 (共33层),89.38㎡,板塔结合,东,精装,两梯五户,2019-10-15,2016-02-24,满两年,490万元,布吉石芽岭
金城华庭,罗湖区,3室1厅1厨2卫,高楼层 (共24层),89.25㎡,塔楼,南,精装,两梯六户,2019-10-11,2004-03-25,满五年,710万元,螺岭
